_id,ndc11,part,rxcui,acqDate,name,labeler,deaSchedule,attribution,mpc,ingredients,ingredientsAvailable,rxnavImageObjectId,rxnavImageFileName,rxnavImageSize,nlmImageObjectId,nlmImageFileName,nlmImageSize,rxnavImageSizeFull,nlmImageSizeFull,imageSize,rxnavImageSize1024,rxnavImageSize800,nlmImageSize800,rxnavImageSize600,nlmImageSize600,rxnavImageSize300,nlmImageSize300,rxnavImageSize120,nlmImageSize120,relabelersNdc9,status,splSetId,splRootId,splVersion
{'$oid': '5a32f688eb4525ea9e82befb'},00378-4350-93,1,313989,12-02-2009,Fluoxetine 40 MG Oral Capsule,Mylan Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 22, 'color': 'BLUE, WHITE', 'imprint': 'MYLAN;4350;MYLAN;4350', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['fluoxetine hydrochloride 40 mg'], 'inactive': ['silicon dioxide', 'magnesium stearate', 'starch, corn', 'sodium lauryl sulfate', 'gelatin', 'titanium dioxide', 'fd&c blue no. 1', 'fd&c red no. 3', 'ferrosoferric oxide', 'd&c yellow no. 10', 'fd&c blue no. 2', 'fd&c red no. 40', 'propylene glycol', 'shellac']}",True,185651163,00378-4350-93_RXNAVIMAGE10_00268034.jpg,610903,168873947,00378-4350-93_NLMIMAGE10_00268034.jpg,458299,610903,458299.0,4654.0,219506,141634,92447.0,87384,56923.0,27858,18500.0,5449,4654.0,"[{'@sourceNdc9': '00378-4350', 'ndc9': ['54868-4562']}]",,,,
{'$oid': '5a32f688eb4525ea9e82befc'},00378-0143-01,1,197817,12-02-2009,Indomethacin 25 MG Oral Capsule,Mylan Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 16, 'color': 'GREEN', 'imprint': 'MYLAN;143;MYLAN;143', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['indomethacin 25 mg'], 'inactive': ['silicon dioxide', 'gelatin', 'fd&c green no. 3', 'magnesium stearate', 'cellulose, microcrystalline', 'powdered cellulose', 'sodium lauryl sulfate', 'sodium starch glycolate type a potato', 'titanium dioxide', 'd&c yellow no. 10', 'ferrosoferric oxide', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'propylene glycol']}",True,185643916,00378-0143-01_RXNAVIMAGE10_8221411A.jpg,648970,168866700,00378-0143-01_NLMIMAGE10_8221411A.jpg,503965,648970,503965.0,5116.0,234111,151075,102385.0,93142,63215.0,29531,20347.0,5905,5116.0,"[{'@sourceNdc9': '00378-0143', 'ndc9': ['00440-1652', '10544-0234', '16590-0129', '24236-0132', '51079-0190', '54868-0074', '55289-0147', '67046-0330']}]",,,,
{'$oid': '5a32f688eb4525ea9e82befd'},00378-1010-01,1,0,12-02-2009,,Mylan Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 17, 'color': 'GREEN', 'imprint': 'MYLAN;1010;MYLAN;1010', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185643577,00378-1010-01_RXNAVIMAGE10_072103C8.jpg,628075,168866361,00378-1010-01_NLMIMAGE10_072103C8.jpg,497238,628075,497238.0,5490.0,229965,149092,105329.0,91842,65293.0,29482,20936.0,6045,5490.0,,,,,
{'$oid': '5a32f688eb4525ea9e82befe'},00228-2779-11,1,856569,12-02-2009,24 HR Propranolol Hydrochloride 80 MG Extended Release Oral Capsule,Actavis Elizabeth LLC,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 16, 'color': 'YELLOW', 'imprint': 'R;2779;R;2779', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['propranolol hydrochloride 80 mg'], 'inactive': ['gelatin', 'hydroxypropyl cellulose', 'povidone', 'talc', 'titanium dioxide', 'ferric oxide yellow', 'd&c yellow no. 10', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'propylene glycol', 'ethylcelluloses', 'ferrosoferric oxide', 'sucrose', 'starch, corn']}",True,185643729,00228-2779-11_RXNAVIMAGE10_3F211FE8.jpg,615590,168866513,00228-2779-11_NLMIMAGE10_3F211FE8.jpg,460321,615590,460321.0,5347.0,227173,147729,95890.0,91726,58750.0,29253,19599.0,5915,5347.0,"[{'@sourceNdc9': '00228-2779', 'ndc9': ['49349-0420', '54868-1078', '60429-0127']}]",,a4edba76-29b8-41fb-bf0b-d4633abba003,3336ccaf-16dd-49a2-a3ff-15840674a3e2,4.0
{'$oid': '5a32f688eb4525ea9e82beff'},00228-2780-11,1,856460,12-02-2009,24 HR Propranolol Hydrochloride 120 MG Extended Release Oral Capsule,Actavis Elizabeth LLC,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 18, 'color': 'YELLOW, GRAY', 'imprint': 'R;2780;R;2780', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['propranolol hydrochloride 120 mg'], 'inactive': ['gelatin', 'hydroxypropyl cellulose', 'povidone', 'talc', 'titanium dioxide', 'ferric oxide yellow', 'd&c yellow no. 10', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'propylene glycol', 'ferrosoferric oxide', 'ethylcelluloses', 'sucrose', 'starch, corn']}",True,185651195,00228-2780-11_RXNAVIMAGE10_0B2685A4.jpg,658670,168873979,00228-2780-11_NLMIMAGE10_0B2685A4.jpg,497390,658670,497390.0,4724.0,241892,155873,102415.0,96217,62321.0,29140,19161.0,5724,4724.0,"[{'@sourceNdc9': '00228-2780', 'ndc9': ['60429-0128']}]",,a4edba76-29b8-41fb-bf0b-d4633abba003,3336ccaf-16dd-49a2-a3ff-15840674a3e2,4.0
{'$oid': '5a32f688eb4525ea9e82bf00'},00093-3109-05,1,308191,12-02-2009,Amoxicillin 500 MG Oral Capsule,Teva Pharmaceuticals USA Inc,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 22, 'color': 'BROWN', 'imprint': '93;3109;93;3109', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['amoxicillin 500 mg'], 'inactive': ['magnesium stearate', 'ferrosoferric oxide', 'd&c yellow no. 10', 'aluminum oxide', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'gelatin', 'propylene glycol', 'shellac', 'titanium dioxide', 'methylparaben', 'potassium hydroxide', 'propylparaben', 'sodium lauryl sulfate']}",True,185651209,00093-3109-05_RXNAVIMAGE10_0F2687E4.jpg,593978,168873993,00093-3109-05_NLMIMAGE10_0F2687E4.jpg,449968,593978,449968.0,4935.0,214371,139883,93596.0,87291,58111.0,28165,19392.0,5729,4935.0,"[{'@sourceNdc9': '00093-3109', 'ndc9': ['43063-0434', '55154-8278', '55289-0020', '66116-0821']}]",Former imprint,,,
{'$oid': '5a32f688eb4525ea9e82bf01'},00093-3145-01,1,309112,12-02-2009,Cephalexin 250 MG Oral Capsule,Teva Pharmaceuticals USA Inc,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 17, 'color': 'GRAY, RED', 'imprint': '93;3145;93;3145', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['cephalexin 250 mg'], 'inactive': ['magnesium stearate', 'silicon dioxide', 'sodium starch glycolate type a potato', 'ferrosoferric oxide', 'd&c yellow no. 10', 'aluminum oxide', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'gelatin', 'carboxymethylcellulose sodium', 'sodium lauryl sulfate', 'titanium dioxide', 'propylene glycol', 'ferric oxide yellow']}",True,185651223,00093-3145-01_RXNAVIMAGE10_14268A54.jpg,658507,168855838,00093-3145-01_NLMIMAGE10_CB1965CB.jpg,492521,658507,492521.0,5333.0,241229,155179,104201.0,95684,63696.0,30237,20575.0,6208,5333.0,"[{'@sourceNdc9': '00093-3145', 'ndc9': ['55289-0057', '60429-0036']}]",Former imprint,,,
{'$oid': '5a32f688eb4525ea9e82bf02'},00378-1049-01,1,1000048,12-02-2009,Doxepin Hydrochloride 10 MG Oral Capsule,Mylan Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'WHITE', 'imprint': 'MYLAN;1049;MYLAN;1049', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['doxepin hydrochloride 10 mg'], 'inactive': ['silicon dioxide', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'sodium lauryl sulfate', 'd&c yellow no. 10', 'gelatin', 'titanium dioxide', 'fd&c yellow no. 6', 'ferrosoferric oxide', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'propylene glycol', 'shellac']}",True,185670591,00378-1049-01_RXNAVIMAGE10_4134A0A5.jpg,589370,168893375,00378-1049-01_NLMIMAGE10_4134A0A5.jpg,439025,589370,439025.0,4820.0,221883,143473,93390.0,87937,56980.0,27726,18354.0,5641,4820.0,"[{'@sourceNdc9': '00378-1049', 'ndc9': ['16590-0631', '21695-0441', '35356-0650', '45865-0775', '49349-0865', '53217-0070', '63629-3221', '51079-0436']}]",,1533343b-f1ed-4c3a-bb36-23a748452b05,3fbc5148-debb-4887-b56f-4f69a8d5131d,12.0
{'$oid': '5a32f688eb4525ea9e82bf03'},00228-2579-03,1,830801,12-02-2009,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule,Actavis Elizabeth LLC,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 23, 'color': 'GREEN, GRAY', 'imprint': 'R;2579;R;2579', 'imprintColor': 'WHITE', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['diltiazem hydrochloride 300 mg'], 'inactive': ['methacrylic acid - methyl methacrylate copolymer (1:1)', 'methacrylic acid - methyl methacrylate copolymer (1:2)', 'ammonia', 'gelatin', 'hydroxypropyl cellulose', 'propylene glycol', 'silicon dioxide', 'sodium lauryl sulfate', 'sucrose', 'starch, corn', 'talc', 'titanium dioxide', 'triethyl citrate', 'd&c yellow no. 10', 'fd&c green no. 3', 'ferrosoferric oxide']}",True,185671019,00228-2579-03_RXNAVIMAGE10_DF34EFF7.jpg,705510,168893803,00228-2579-03_NLMIMAGE10_DF34EFF7.jpg,533481,705510,533481.0,4656.0,247989,158420,104880.0,96708,62788.0,29549,19469.0,5458,4656.0,"[{'@sourceNdc9': '00228-2579', 'ndc9': ['00615-1355', '62584-0977']}]",,ab7c7e95-616d-4208-b865-95ceddc45d3d,de202a27-3127-4b73-bdcb-7657072f3aa2,3.0
{'$oid': '5a32f688eb4525ea9e82bf04'},00378-1610-01,1,991061,12-02-2009,Dicyclomine Hydrochloride 10 MG Oral Capsule,Mylan Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'TURQUOISE', 'imprint': 'MYLAN;1610:MYLAN;1610', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['dicyclomine hydrochloride 10 mg'], 'inactive': ['anhydrous lactose', 'silicon dioxide', 'd&c yellow no. 10', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'gelatin', 'magnesium stearate', 'cellulose, microcrystalline', 'shellac', 'starch, corn', 'propylene glycol', 'sodium lauryl sulfate', 'ferrosoferric oxide', 'titanium dioxide']}",True,185670542,00378-1610-01_RXNAVIMAGE10_2F3497A4.jpg,665510,168893326,00378-1610-01_NLMIMAGE10_2F3497A4.jpg,512255,665510,512255.0,5560.0,251479,162001,110319.0,99301,67139.0,30898,21210.0,6268,5560.0,"[{'@sourceNdc9': '00378-1610', 'ndc9': ['52125-0651', '52125-0745', '53808-0644', '51079-0118', '50090-2184']}]",,,,
{'$oid': '5a32f688eb4525ea9e82bf05'},00228-2588-03,1,830861,12-02-2009,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule,Actavis Elizabeth LLC,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 18, 'color': 'GRAY', 'imprint': 'R;2588;R;2588', 'imprintColor': 'WHITE', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['diltiazem hydrochloride 120 mg'], 'inactive': ['methacrylic acid - methyl methacrylate copolymer (1:1)', 'methacrylic acid - methyl methacrylate copolymer (1:2)', 'ammonia', 'ferrosoferric oxide', 'gelatin', 'hydroxypropyl cellulose', 'propylene glycol', 'silicon dioxide', 'sodium lauryl sulfate', 'sucrose', 'starch, corn', 'talc', 'titanium dioxide', 'triethyl citrate']}",True,185671117,00228-2588-03_RXNAVIMAGE10_04350258.jpg,686736,168893901,00228-2588-03_NLMIMAGE10_04350258.jpg,527819,686736,527819.0,3770.0,250587,158593,106024.0,95754,62521.0,26857,17135.0,4689,3770.0,"[{'@sourceNdc9': '00228-2588', 'ndc9': ['00615-1324', '21695-0403', '24236-0476', '49349-0708', '52125-0131', '54868-4970', '62584-0974', '63739-0283', '68258-6024']}]",,ab7c7e95-616d-4208-b865-95ceddc45d3d,de202a27-3127-4b73-bdcb-7657072f3aa2,3.0
{'$oid': '5a32f688eb4525ea9e82bf06'},63304-0693-01,1,284215,12-02-2009,Clindamycin 300 MG Oral Capsule,Ranbaxy Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 22, 'color': 'BLUE', 'imprint': 'RX693;RX693', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['clindamycin hydrochloride 300 mg'], 'inactive': ['lactose monohydrate', 'starch, corn', 'talc', 'magnesium stearate', 'gelatin', 'titanium dioxide', 'fd&c blue no. 1', 'shellac', 'potassium hydroxide', 'propylene glycol', 'ferrosoferric oxide']}",True,185651137,63304-0693-01_RXNAVIMAGE10_F7267BB3.jpg,670655,168873921,63304-0693-01_NLMIMAGE10_F7267BB3.jpg,531702,670655,531702.0,6089.0,242335,157939,112106.0,98582,70081.0,31879,23479.0,6748,6089.0,"[{'@sourceNdc9': '63304-0693', 'ndc9': ['21695-0034', '33261-0448', '49349-0363', '50436-3148', '54868-5211', '55700-0155', '58118-0693', '61919-0441', '63187-0141', '68084-0244', '68788-9942', '54569-5774', '69189-0693', '50090-0967']}]",,,,
{'$oid': '5a32f688eb4525ea9e82bf07'},59762-5010-01,1,284215,12-02-2009,Clindamycin 300 MG Oral Capsule,Greenstone LLC,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 22, 'color': 'TURQUOISE', 'imprint': 'G;300;mg;5010', 'imprintColor': 'WHITE', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['clindamycin hydrochloride 300 mg'], 'inactive': ['starch, corn', 'fd&c blue no. 1', 'gelatin', 'lactose', 'magnesium stearate', 'talc', 'titanium dioxide']}",True,185670654,59762-5010-01_RXNAVIMAGE10_5834AC15.jpg,677019,168893438,59762-5010-01_NLMIMAGE10_5834AC15.jpg,530443,677019,530443.0,5194.0,232796,149591,102080.0,91804,62253.0,29416,20500.0,6000,5194.0,"[{'@sourceNdc9': '59762-5010', 'ndc9': ['00179-0024']}]",,,,
{'$oid': '5a32f688eb4525ea9e82bf08'},00093-5256-68,1,284215,12-02-2009,Clindamycin 300 MG Oral Capsule,Teva Pharmaceuticals USA Inc,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 22, 'color': 'BLUE', 'imprint': '93;5256;93;5256', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['clindamycin hydrochloride 300 mg'], 'inactive': ['starch, corn', 'lactose monohydrate', 'magnesium stearate', 'ferrosoferric oxide', 'd&c yellow no. 10', 'aluminum oxide', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'gelatin', 'propylene glycol', 'shellac', 'titanium dioxide']}",True,185651225,00093-5256-68_RXNAVIMAGE10_15268A84.jpg,702373,168875682,00093-5256-68_NLMIMAGE10_8727C3AE.jpg,521870,702373,521870.0,6156.0,252230,164746,109078.0,102401,67294.0,32986,22904.0,6994,6156.0,"[{'@sourceNdc9': '00093-5256', 'ndc9': ['52125-0544']}]",Former imprint,,,
{'$oid': '5a32f688eb4525ea9e82bf09'},00143-3126-01,1,991061,12-02-2009,Dicyclomine Hydrochloride 10 MG Oral Capsule,West-ward Pharmaceutical Corp,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'BLUE', 'imprint': 'West-ward;3126', 'imprintColor': 'WHITE', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['dicyclomine hydrochloride 10 mg'], 'inactive': ['corn starch', 'fd&c blue no. 1', 'fd&c red no. 4', 'gelatin', 'lactose monohydrate', 'magnesium stearate', 'microcrystalline cellulose', 'titanium dioxide']}",True,185670889,00143-3126-01_RXNAVIMAGE10_AF34D7F6.jpg,705326,168893673,00143-3126-01_NLMIMAGE10_AF34D7F6.jpg,562839,705326,562839.0,6063.0,276895,179657,131582.0,110661,80886.0,33584,24736.0,6670,6063.0,"[{'@sourceNdc9': '00143-3126', 'ndc9': ['00615-0327', '16590-0077', '21695-0218', '53808-0611', '53808-1055', '60429-0155', '63629-3341', '68788-9935']}]",,,,
{'$oid': '5a32f688eb4525ea9e82bf0a'},49884-0726-01,1,1649401,12-02-2009,Doxycycline Monohydrate 50 MG Oral Capsule,Par Pharmaceutical Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 15, 'color': 'WHITE, WHITE', 'imprint': 'par;726;par;726', 'imprintColor': 'BROWN', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['doxycycline 50 mg'], 'inactive': ['colloidal silicon dioxide', 'gelatin', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium starch glycolate type a potato', 'titanium dioxide', 'd&c yellow no. 10']}",True,185670566,49884-0726-01_RXNAVIMAGE10_38349C24.jpg,591063,168893350,49884-0726-01_NLMIMAGE10_38349C24.jpg,443077,591063,443077.0,4801.0,220975,142599,93600.0,88187,57624.0,27848,18674.0,5751,4801.0,,,,,
{'$oid': '5a32f688eb4525ea9e82bf0b'},51672-4016-01,1,197684,12-02-2009,Etodolac 200 MG Oral Capsule,"Taro Pharmaceuticals U.S.A., Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 22, 'color': 'PINK', 'imprint': 'ETO;200;MG;ETO;200;MG', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['etodolac 200 mg'], 'inactive': ['ammonia', 'ferrosoferric oxide', 'silicon dioxide', 'fd&c red no. 3', 'alcohol', 'gelatin', 'isopropyl alcohol', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'butyl alcohol', 'povidone', 'propylene glycol', 'water', 'shellac', 'titanium dioxide']}",True,185651189,51672-4016-01_RXNAVIMAGE10_09268484.jpg,673982,168873973,51672-4016-01_NLMIMAGE10_09268484.jpg,525810,673982,525810.0,5019.0,237837,153063,104236.0,93408,63408.0,29128,19971.0,5862,5019.0,"[{'@sourceNdc9': '51672-4016', 'ndc9': ['00179-1579', '54868-5274', '60429-0243']}]",,ec82b108-6a6f-4d1b-82cb-831d4ed36c80,f4440ea0-5ba7-492c-af23-fe8c97fdbe58,5.0
{'$oid': '5a32f688eb4525ea9e82bf0c'},60505-0145-00,1,199119,12-02-2009,Omeprazole 10 MG Delayed Release Oral Capsule,Apotex Corp.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 14, 'color': 'PINK, PINK', 'imprint': 'APO;010', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED', 'symbol': False, 'score': 1}","{'active': ['omeprazole 10 mg'], 'inactive': ['magnesium hydroxide', 'mannitol', 'methacrylic acid - ethyl acrylate copolymer (1:1) type a', 'povidone k30', 'triethyl citrate', 'gelatin', 'ferric oxide red', 'titanium dioxide', 'ammonia', 'ferrosoferric oxide', 'alcohol', 'isopropyl alcohol', 'butyl alcohol', 'potassium hydroxide', 'propylene glycol', 'shellac']}",True,185670602,60505-0145-00_RXNAVIMAGE10_4534A2B5.jpg,627340,168893386,60505-0145-00_NLMIMAGE10_4534A2B5.jpg,482332,627340,482332.0,5225.0,234775,150351,102385.0,92210,61916.0,28419,19252.0,5880,5225.0,"[{'@sourceNdc9': '60505-0145', 'ndc9': ['63187-0061']}]",,,,
{'$oid': '5a32f688eb4525ea9e82bf0d'},62037-0640-30,1,200329,12-02-2009,Omeprazole 40 MG Delayed Release Oral Capsule,"Watson Pharma, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'CAPSULE', 'size': 21, 'color': 'GREEN', 'imprint': 'Andrx;640;40;mg', 'imprintColor': 'BLUE', 'imprintType': 'PRINTED', 'symbol': True, 'score': 1}","{'active': ['omeprazole 40 mg'], 'inactive': ['cetyl alcohol', 'sodium phosphate, dibasic, anhydrous', 'hypromellose phthalate (31% phthalate, 40 cst)', 'anhydrous lactose', 'povidone k90', 'sodium lauryl sulfate', 'sucrose', 'talc', 'ammonia', 'd&c yellow no. 10', 'fd&c blue no. 2', 'fd&c green no. 3', 'gelatin', 'propylene glycol', 'shellac', 'titanium dioxide']}",True,185651237,62037-0640-30_RXNAVIMAGE10_19268CC4.jpg,660330,168874021,62037-0640-30_NLMIMAGE10_19268CC4.jpg,509049,660330,509049.0,4956.0,229150,147372,98600.0,90487,59696.0,28233,19137.0,5734,4956.0,"[{'@sourceNdc9': '62037-0640', 'ndc9': ['00179-0016', '49349-0960', '64205-0640']}]",,,,
